,id,tweets,date_created
38,1103072872468307974,"RT @MarioManzanares: #PortfolioDay It's-a-me, Mario! I'm a Spain-based Concept Artist &amp; Illustrator who recently worked for:
✨@dreamdaddyga…",2019-03-05 23:20:41
39,1103070485389168646,RT @manutv: Hace un par de semanas conocí a una artista japonesa que llevaba bastante tiempo siguiendo. Su último disco es un alegato femin…,2019-03-05 23:11:12
40,1103061921962606594,@jorgprok @MiguelWrites Es increíble visitarlos en la actualidad: se siente una especie de nostalgia en el ambiente… https://t.co/GDbNazD5Jx,2019-03-05 22:37:10
41,1103010265107451904,@virtuamon @MiguelWrites 😊😊😊😊,2019-03-05 19:11:54
42,1102946778557677568,Nueva entrada sobre mi viaje a Jánovas y pueblos afectados por el fallido proyecto hidroeléctrico impulsado en los… https://t.co/2jpOsECJP7,2019-03-05 14:59:38
43,1102944068366155776,RT @Pepatorrespere1: Las monjas feministas exisitimos y hacemos huelga el 8 M https://t.co/RjqVpeuKxD,2019-03-05 14:48:52
44,1102666770387738625,@ArteEnRuinas @HispaniaNostra @heraldoes @canalpatrimonio @aragonturismo @ordesa_com Gracias por compartir !!! 😊,2019-03-04 20:26:59
45,1102612878748729344,"Silencioso y relajado viaje por las ruinas de #Jánovas, en la comarca del Sobrarbe (Huesca, Aragón). El pueblo, aba… https://t.co/ZbHlBHzHPc",2019-03-04 16:52:50
46,1102517863900958720,RT @VandalOnline: EL ENEMIGO QUE MÁS MIEDO DA de toda LA SAGA RESIDENT EVIL https://t.co/keib2HXVXn,2019-03-04 10:35:17
47,1101471863216181249,RT @Z4karias: vengo del B dice la profe que si nos dejáis una silla https://t.co/YOA9WlCW7G,2019-03-01 13:18:51
48,1098561918573383680,"""Alita es un personaje muy en la línea de los personajes femeninos que nos han ido presentando en los últimos años… https://t.co/cyvwk5a5UR",2019-02-21 12:35:46
49,1098532107964608514,"RT @_Kbits_: Decidme que esto es una broma, POR FAVOR https://t.co/3VKxQH56Jb",2019-02-21 10:37:18
